original_title,genres,popularity
The World's End,Comedy|Action|Science Fiction,55.964605000000006
Nancy Drew,Action|Adventure|Crime|Family|Mystery|Thriller,5.0348
Daybreakers,Fantasy|Horror|Action|Thriller|Science Fiction,28.019226
She's Out of My League,Comedy|Romance,16.176976
Monte Carlo,Adventure|Comedy|Romance,17.237143
Stay Alive,Horror|Thriller,4.34503
Quigley Down Under,Romance|Action|Adventure|Western|Drama,11.360997
Alpha and Omega,Family|Animation,12.300789
The Covenant,Action|Adventure|Fantasy|Horror|Science Fiction|Thriller,15.804814000000002
Stick It,Comedy|Drama,9.750557
Shorts,Comedy|Family,4.100942
To Die For,Fantasy|Drama|Comedy|Thriller,12.309714999999999
Nerve,Mystery|Adventure|Crime,62.933899
Appaloosa,Drama|Western|Crime,16.074397
Vampires,Action|Drama|Fantasy|Horror|Thriller,17.016284
Psycho,Drama|Horror|Thriller,93.06786600000001
My Best Friend's Girl,Romance|Comedy,17.145287
Endless Love,Drama|Romance,27.256849
Georgia Rule,Comedy|Drama|Romance,7.878177
Under the Rainbow,Comedy,0.173964
Ladyhawke,Adventure|Drama|Fantasy|Romance,14.370110999999998
Simon Birch,Comedy|Drama|Family,11.090254
Reign Over Me,Drama,20.827779999999997
Into the Wild,Adventure|Drama,43.644978
School for Scoundrels,Comedy|Drama|Romance,8.244324
Silent Hill: Revelation 3D,Thriller|Horror|Mystery,23.292761
From Dusk Till Dawn,Horror|Action|Thriller|Crime,64.181668
Pooh's Heffalump Movie,Animation|Family,9.03154
Home for the Holidays,Comedy|Drama|Romance,4.031585
功夫,Action|Comedy|Crime|Fantasy,13.658985000000001
The Country Bears,Adventure|Comedy|Family,6.908351
The Kite Runner,Drama,10.446722
21 Grams,Drama|Crime|Thriller,32.243357
Paparazzi,Action|Drama|Thriller,9.149089
A Guy Thing,Comedy|Romance,5.596835
Loser,Drama|Comedy|Romance|Family,5.214408000000001
Capitalism: A Love Story,Documentary,10.50098
The Greatest Story Ever Told,Drama|History,3.011205
Secret in Their Eyes,Crime|Drama|Mystery,15.012236999999999
Disaster Movie,Action|Comedy,16.238961
Armored,Action|Crime|Drama|Thriller,15.21229
The Man Who Knew Too Little,Comedy|Thriller|Crime|Action,6.397042
What's Your Number?,Comedy|Romance,19.220789
Lockout,Action|Thriller|Science Fiction,35.232278
Envy,Comedy,9.842771
Crank: High Voltage,Action|Thriller|Crime,35.542809000000005
Bullets Over Broadway,Action|Comedy|Thriller,7.829295
One Night with the King,Drama,3.476925
The Quiet American,Drama|Action|Thriller|Romance,5.133744
The Weather Man,Comedy|Drama,14.031376999999999
Undisputed,Action|Adventure|Drama|Thriller,17.227376
Ghost Town,Comedy|Fantasy|Romance,17.98817
12 Rounds,Action|Adventure|Drama|Thriller,15.66135
Let Me In,Drama|Horror|Mystery,19.705311
3 Ninjas Kick Back,Adventure|Action|Comedy|Family,2.645722
Be Kind Rewind,Drama|Comedy,17.662682999999998
Mrs Henderson Presents,Comedy|Drama,2.894154
Triple 9,Action|Thriller,29.371987
Deconstructing Harry,Comedy|Drama,11.352692999999999
Three to Tango,Comedy|Romance,7.553773
Burnt,Drama,30.477114
We're No Angels,Comedy|Crime|Drama,9.927017999999999
Everyone Says I Love You,Music|Comedy|Romance,12.379781
Death Sentence,Action|Crime|Drama|Thriller,12.643703
Everybody's Fine,Drama,15.440465
Superbabies: Baby Geniuses 2,Comedy|Family,5.886228
The Man,Action|Comedy|Crime,6.925644999999999
Code Name: The Cleaner,Action|Comedy|Crime,9.361460000000001
Connie and Carla,Comedy,6.102663
Sweet Charity,Comedy|Drama|Music|Romance,0.7091430000000001
Inherent Vice,Comedy|Romance|Crime|Drama|Mystery,45.742217
Doogal,Family,1.682839
Battle of the Year,Music|Drama,8.237336
An American Carol,Comedy|Fantasy,2.6053740000000003
Machete Kills,Action|Crime|Thriller,29.072964000000002
Willard,Horror,1.3225280000000001
Strange Wilderness,Comedy,4.9613059999999995
Topsy-Turvy,Comedy|Drama|Music,8.628519
Little Boy,Comedy|Drama|War,12.232047999999999
A Dangerous Method,Drama|Thriller,27.133277000000003
A Scanner Darkly,Animation|Science Fiction|Thriller,26.093042999999998
Chasing Mavericks,Drama,13.621201000000001
Alone in the Dark,Action|Fantasy|Horror|Thriller,9.292987
Bandslam,Comedy|Drama|Family|Music,7.716606
Birth,Drama|Mystery|Thriller,7.698075
A Most Violent Year,Crime|Drama|Thriller,37.629309
Passchendaele,Drama|Romance|War|History,2.405911
Flash of Genius,Drama,3.3502970000000003
I'm Not There.,Drama|Music,13.032308
The Cold Light of Day,Action|Thriller,15.131867000000002
The Brothers Bloom,Adventure|Comedy|Drama|Romance,10.218307000000001
"Synecdoche, New York",Drama,12.761175999999999
もののけ姫,Adventure|Fantasy|Animation,60.732738
Bon voyage,Comedy|Drama|Foreign,0.49446
Can't Stop the Music,Comedy|Music,6.574285000000001
The Proposition,Action|Adventure|Crime|Drama|Thriller|Western,14.617944
My All American,Drama,3.1029869999999997
Marci X,Comedy,5.65327
Equilibrium,Action|Science Fiction|Thriller,44.566609
黃石的孩子,Drama|War,8.978408
The Yards,Drama|Action|Thriller|Crime,10.150993
The Oogieloves in the Big Balloon Adventure,Family,0.28576
By the Sea,Drama|Romance,11.267676
Steamboy,Animation|Fantasy|Science Fiction,9.129808
The Game of Their Lives,Drama,2.013405
All Good Things,Drama|Mystery|Thriller|Crime|Romance,20.086645
Rapa Nui,Adventure,3.5819059999999996
長江七號,Comedy|Drama|Family|Fantasy|Science Fiction,12.373248
Les Visiteurs 2 : Les Couloirs du temps,Comedy|Fantasy,12.283025
Dylan Dog: Dead of Night,Action|Comedy|Horror|Mystery|Science Fiction|Thriller,10.617236
People I Know,Drama|Thriller,6.377308
The Tempest,Drama|Fantasy,3.620537
Regression,Horror|Mystery|Thriller,27.215666
三国之见龙卸甲,Action|History|Drama,4.127155
Butterfly on a Wheel,Crime|Drama|Thriller,13.118982999999998
Zambezia,Comedy|Animation|Adventure|Family,14.182301
ராமானுஜன்,Drama|History,0.416179
Dwegons,Animation,0.48540500000000003
Hands of Stone,Drama,7.444189
Survivor,Thriller,33.625477000000004
The Frozen Ground,Thriller|Crime,28.060471999999997
The Painted Veil,Drama|Romance,20.746932
Der Baader Meinhof Komplex,Action|Crime|Drama|History|Thriller,7.727035000000001
Dances with Wolves,Adventure|Drama|Western,45.707834999999996
Bad Teacher,Comedy,28.497242
Sea of Love,Drama|Crime|Mystery,11.47316
A Cinderella Story,Comedy,25.28132
Scream,Crime|Horror|Mystery,45.996109999999994
Thir13en Ghosts,Horror|Thriller,20.392858
The Shining,Horror|Thriller,78.699993
Back to the Future,Adventure|Comedy|Science Fiction|Family,76.60323299999999
House on Haunted Hill,Horror|Mystery|Thriller,13.664614000000002
I Can Do Bad All By Myself,Drama|Comedy,2.242809
Fight Valley,Action|Drama,1.224105
The Switch,Comedy|Romance|Drama,27.494037
Just Married,Comedy,18.475179999999998
The Devil's Double,Drama|Action|Thriller|Crime|War,10.559414
Thomas and the Magic Railroad,Animation|Drama|Family|Science Fiction,1.916351
The Crazies,Mystery|Horror|Action,28.867568
千と千尋の神隠し,Fantasy|Adventure|Animation|Family,118.968562
風暴,Action|Crime,3.3769669999999996
The Bounty,Action|Drama|History,7.436491
The Book Thief,Drama,57.84156
Sex Drive,Comedy|Adventure|Romance,17.952817
Leap Year,Romance|Comedy,21.959742000000002
The Fall of the Roman Empire,Drama|History,4.229941999999999
Take Me Home Tonight,Comedy|Drama|Romance,11.766564
Won't Back Down,Drama,2.3662509999999997
The Nutcracker,Family|Fantasy|Music,0.068228
Kansas City,Thriller|Drama|Music|Crime,5.380733
Indignation,Drama,5.625989
The Amityville Horror,Horror|Thriller|Drama,30.205942999999998
Adaptation.,Comedy|Crime|Drama,26.441669
Land of the Dead,Horror,15.262492000000002
逃出生天,Action,1.583918
Fear and Loathing in Las Vegas,Adventure|Drama|Comedy,44.511363
The Invention of Lying,Comedy|Romance|Fantasy,16.665841
Neighbors,Comedy,36.471231
The Mask,Romance|Comedy|Crime|Fantasy,85.30318
Big,Fantasy|Drama|Comedy|Romance|Family,20.716023
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,29.487784
Legally Blonde,Comedy,25.43954
Star Trek III: The Search for Spock,Science Fiction|Action|Adventure|Thriller,15.314027
The Exorcism of Emily Rose,Crime|Drama|Horror|Thriller,32.602868
Deuce Bigalow: Male Gigolo,Comedy,9.832326
Left Behind,Thriller|Action|Science Fiction,33.452469
The Family Stone,Comedy|Drama|Romance,14.190837
Barbershop 2:  Back in Business,Comedy|Drama,6.501815000000001
Bad Santa,Drama|Comedy|Crime,26.588729999999998
Austin Powers: International Man of Mystery,Science Fiction|Comedy|Crime,36.15716
My Big Fat Greek Wedding 2,Romance|Comedy|Family,16.027955
Diary of a Wimpy Kid: Rodrick Rules,Family|Comedy,14.329891
Predator,Science Fiction|Action|Adventure|Thriller,50.009408
Amadeus,Drama|History|Music,31.82675
Prom Night,Crime|Horror,9.642041
Mean Girls,Comedy,36.423716999999996
Under the Tuscan Sun,Comedy|Drama|Romance,12.309718
Gosford Park,Drama|Mystery|Thriller,11.693272
Peggy Sue Got Married,Comedy|Drama|Fantasy|Romance,12.243886999999999
Birdman,Drama|Comedy,89.811154
Blue Jasmine,Comedy|Drama,34.694216
United 93,Drama|History|Crime|Thriller|Action,17.501379999999997
Honey,Romance|Music|Family,18.492655
Spy Hard,Action|Comedy,11.238522
The Fog,Horror,14.518598
Soul Surfer,Action|Drama,19.234672
Catch-22,War|Comedy|Drama,4.504377
Observe and Report,Comedy|Crime|Drama,10.529143
Conan the Destroyer,Adventure|Fantasy|Action,18.379123999999997
Raging Bull,Drama,35.524457
Love Happens,Drama|Romance,13.472365
Young Sherlock Holmes,Action|Adventure|Crime|Drama|Family|Mystery|Thriller,8.321586
Fame,Music|Comedy|Drama|Romance,7.668063
127 Hours,Adventure|Drama|Thriller,52.464877
Small Time Crooks,Action|Comedy|Crime,11.423533
Center Stage,Drama|Music,6.961736
Love the Coopers,Comedy|Family,9.191187
Catch That Kid,Family|Action|Adventure,4.492858999999999
Life as a House,Drama,5.706767
Steve Jobs,Drama|History,53.670525
"I Love You, Beth Cooper",Comedy|Romance,14.15192
Youth in Revolt,Drama|Comedy|Romance,13.462544
The Legend of the Lone Ranger,Action|Adventure|Romance|Western,11.725805000000001
The Tailor of Panama,Drama|Thriller,7.047975
Blow Out,Drama|Mystery|Thriller,13.628601000000002
Getaway,Action|Crime,16.520516
The Ice Storm,Drama,14.916264000000002
And So It Goes,Comedy|Drama|Romance,9.633711
Troop Beverly Hills,Adventure|Comedy|Family,3.455018
Being Julia,Comedy|Drama|Romance,1.946634
Nine 1/2 Weeks,Drama|Romance,12.313143
Dragonslayer,Fantasy,3.258422
The Last Station,Drama|Romance,3.6592919999999998
Ed Wood,Comedy|Drama|History,24.548633
Labor Day,Drama,17.683563
Монгол,History,10.1449
RockNRolla,Action|Crime|Thriller,31.887978000000004
Megaforce,Adventure|Action|Science Fiction,1.110179
Hamlet,Drama,9.814785
Mao's Last Dancer,Drama|Romance,1.876811
Midnight Special,Adventure|Drama|Science Fiction,32.717853000000005
Anything Else,Comedy|Romance,8.945081
The Railway Man,Drama|History,13.916583
Das weisse Band,Crime|Drama|Mystery,17.94739
Restoration,Horror,2.525569
The Wraith,Romance|Science Fiction|Horror|Action|Crime,10.47644
Salton Sea,Drama|Mystery|Thriller,10.991280999999999
Metallica: Through the Never,Music,7.871686
The Informers,Drama,6.333869
Carlos,Crime|Drama|Thriller|History,1.138383
I Come with the Rain,Thriller|Drama,8.266124000000001
One Man's Hero,Western|Action|Drama|History,0.910529
Day of the Dead,Horror|Science Fiction,18.025206
I Am Wrath,Action|Crime|Drama|Thriller,10.144222000000001
Renaissance,Action|Animation|Science Fiction,9.244181
Red Sonja,Adventure|Fantasy|Action,12.752463
Red Lights,Thriller,22.748174
Superbad,Comedy,33.436091999999995
Madea Goes to Jail,Comedy|Crime|Drama,3.107371
Wolves,Horror|Action,7.922639
Step Up 2: The Streets,Music|Drama|Romance,28.973074
Hoodwinked!,Animation|Comedy|Family,23.980329
Hotel Rwanda,Drama|History|War,28.605420000000002
Hitman,Action|Crime|Drama|Thriller,42.669304
Black Nativity,Drama|Music,7.180403
The Prince,Thriller|Action,21.638673
City of Ghosts,Thriller,2.64486
The Others,Horror|Drama|Mystery|Thriller,25.881355
Aliens,Horror|Action|Thriller|Science Fiction,67.66094
My Fair Lady,Drama|Family|Music|Romance,20.786616
I Know What You Did Last Summer,Horror|Thriller|Mystery,27.654472
Let's Be Cops,Comedy,70.66892299999999
Sideways,Comedy|Drama|Romance,23.425431
Beerfest,Comedy,14.304444
Halloween,Horror|Thriller,30.301307
Good Boy!,Comedy|Family|Science Fiction,3.5603300000000004
The Best Man Holiday,Comedy,7.210095
Smokin' Aces,Action|Comedy|Crime|Thriller,23.491962
Saw 3D,Horror|Crime,36.133536
40 Days and 40 Nights,Comedy|Romance,14.18136
A Night at the Roxbury,Comedy,12.709227
Beastly,Drama|Fantasy|Romance,24.054062
The Hills Have Eyes,Horror|Thriller,35.107857
Dickie Roberts: Former Child Star,Comedy,10.149569
"McFarland, USA",Drama,14.023082
Lottery Ticket,Comedy,9.054803
ATL,Drama,5.422285
Pitch Perfect,Comedy|Music|Romance,32.746486
Summer Catch,Drama|Comedy|Romance,3.9600980000000003
A Simple Plan,Drama|Crime|Thriller,10.178917
They,Horror|Thriller,4.5442160000000005
Larry the Cable Guy: Health Inspector,Comedy,2.184708
The Adventures of Elmo in Grouchland,Family,3.09159
Brooklyn's Finest,Crime|Drama|Thriller,18.790101999999997
55 Days at Peking,Action|Drama|History,3.3210949999999997
Evil Dead,Horror,33.912116
My Life in Ruins,Comedy|Romance,5.787891
American Dreamz,Comedy|Drama|Family,7.864011
Superman IV: The Quest for Peace,Action|Adventure|Science Fiction,17.062117
How She Move,Drama,1.782666
Running Scared,Action|Crime|Drama|Thriller,19.311572
Bobby Jones: Stroke of Genius,Drama,2.897449
Shanghai Surprise,Adventure,0.13856400000000002
The Illusionist,Fantasy|Drama|Thriller|Romance,36.960953
Roar,Adventure|Thriller,1.15641
Veronica Guerin,Drama|Crime|Thriller,9.583578
Escobar: Paradise Lost,Thriller|Romance,25.112567000000002
Southland Tales,Action|Adventure|Comedy|Drama|Science Fiction|Thriller,9.349386
Chasseurs de dragons,Animation|Family,8.884405000000001
Damnation Alley,Action|Adventure|Science Fiction,2.215261
The Apparition,Horror|Thriller,6.385234
My Girl,Comedy|Drama|Family,20.935169000000002
Fur: An Imaginary Portrait of Diane Arbus,Drama|Mystery|Romance,4.358255000000001
Wall Street,Crime|Drama,24.898687
Sense and Sensibility,Drama|Romance,20.898711
Becoming Jane,Drama|Romance,18.236284
Sydney White,Comedy,10.74648
House of Sand and Fog,Drama,12.102725
Dead Poets Society,Drama,55.458583999999995
Dumb and Dumber,Comedy,35.777066999999995
When Harry Met Sally...,Comedy|Romance|Drama,18.430419
The Verdict,Drama,7.980632000000001
Road Trip,Comedy|Adventure,14.759948000000001
Varsity Blues,Comedy|Drama|Romance,9.229999000000001
The Artist,Drama|Comedy|Romance,29.943315999999996
The Unborn,Horror|Thriller|Mystery,15.788784
Moonrise Kingdom,Comedy|Drama|Romance,41.083914
The Texas Chainsaw Massacre: The Beginning,Horror,21.380635
The Young Messiah,Drama,1.8845580000000002
The Master of Disguise,Comedy|Family,4.382761
El laberinto del fauno,Fantasy|Drama|War,90.80940799999999
See Spot Run,Action|Comedy|Family,6.5790169999999994
Baby Boy,Crime|Drama|Romance,7.854989
The Roommate,Thriller|Drama|Horror,11.807269
Joe Dirt,Mystery|Adventure|Comedy|Romance|Drama,15.976335
Double Impact,Thriller|Action|Crime|Drama,10.484642
Hot Fuzz,Crime|Action|Comedy,38.623178
The Women,Comedy|Drama|Romance,8.8321
Vicky Cristina Barcelona,Drama|Romance,32.758254
Arn: Tempelriddaren,Action|Adventure|Drama|Romance,6.091033
Boys and Girls,Comedy|Drama|Romance,9.119797
White Oleander,Drama,9.423866
Jennifer's Body,Comedy|Horror,32.257414000000004
Drowning Mona,Comedy|Crime|Mystery,3.021835
Radio Days,Comedy|Drama,7.612849000000001
Remember Me,Drama|Romance,36.764666
How to Deal,Drama|Comedy|Romance,3.199784
My Stepmother is an Alien,Comedy|Science Fiction,9.455596
Philadelphia,Drama,44.301745000000004
The Thirteenth Floor,Thriller|Science Fiction|Mystery,19.890428
The Cookout,Comedy|Drama,0.8305959999999999
Meteor,Action|Science Fiction|Thriller,2.637355
Duets,Comedy|Drama|Music,2.25453
Hollywood Ending,Comedy|Drama,8.711782000000001
Detroit Rock City,Comedy|Music,5.7003330000000005
Highlander,Adventure|Action|Fantasy,29.253833
Things We Lost in the Fire,Drama,8.842869
Steel,Science Fiction|Action|Adventure,2.8487270000000002
The Immigrant,Drama|Romance,13.832464000000002
The White Countess,Drama|History|Family|Romance,4.4885470000000005
Trance,Thriller|Crime|Drama|Mystery,38.802415
Soul Plane,Romance|Comedy,9.400404
Bienvenue chez les ch'tis,Comedy,18.923181
Good,Drama,2.397987
Enter the Void,Fantasy|Drama,20.39955
Vamps,Comedy|Romance|Horror,7.2518970000000005
Hachi: A Dog's Tale,Drama|Family,43.217089
Zulu,Crime|Drama|Thriller,14.529496
The Homesman,Western|Drama,20.591479999999997
Juwanna Mann,Comedy|Drama,2.2449470000000002
Ararat,War|Drama,1.3262639999999999
Madison,Action|Adventure|Drama,0.212108
Slow Burn,Mystery|Crime|Drama|Thriller,6.630856
Wasabi,Drama|Action|Comedy,18.209570000000003
Slither,Comedy|Horror|Science Fiction,17.327279
Beverly Hills Cop,Action|Comedy|Crime,29.843818
Home Alone,Comedy|Family,2.186927
Three Men and a Baby,Family|Comedy|Drama,12.335827
Tootsie,Comedy|Romance,20.818567
Top Gun,Action|Romance|War,58.900647
卧虎藏龙,Adventure|Drama|Action|Romance,45.742253999999996
American Beauty,Drama,80.87860500000001
The King's Speech,Drama|History,54.053576
Twins,Comedy,17.638285999999997
The Yellow Handkerchief,Drama|Romance,3.803495
The Color Purple,Drama,17.571533
해운대,Action|Adventure|Drama|Thriller,4.628525
The Imitation Game,History|Drama|Thriller|War,145.364591
Private Benjamin,Comedy,12.18838
Coal Miner's Daughter,Drama|Music,3.826685
Diary of a Wimpy Kid,Comedy|Family,21.095489
Mama,Horror,47.455148
National Lampoon's Vacation,Comedy|Adventure|Romance,22.838834
Jackass Presents: Bad Grandpa,Comedy,27.165221999999996
The Queen,Drama,19.113278
Beetlejuice,Fantasy|Comedy,58.553213
Why Did I Get Married?,Comedy|Drama,2.005111
Little Women,Drama|Romance,16.418639000000002
The Woman in Black,Drama|Horror|Thriller,43.675191
When a Stranger Calls,Horror|Thriller,4.688212
Big Fat Liar,Comedy|Family,9.125594
The Deer Hunter,Drama|War,19.786392000000003
Wag the Dog,Comedy|Drama,13.581966
The Lizzie McGuire Movie,Family|Comedy,11.927667
Snitch,Thriller|Drama,30.556134999999998
Krampus,Horror|Comedy|Fantasy,31.565116999999997
The Faculty,Horror|Mystery|Science Fiction,21.535126
What's Love Got to Do with It,Drama|Music,7.921311
Cop Land,Action|Crime|Drama,19.284129
Not Another Teen Movie,Comedy,23.423082
End of Watch,Crime|Drama|Thriller,49.517264000000004
The Skulls,Crime|Drama|Thriller,11.375032000000001
The Theory of Everything,Drama|Romance,61.182331000000005
Malibu's Most Wanted,Comedy|Crime,7.314796
Where the Heart Is,Comedy|Drama|Romance,6.8579229999999995
Lawrence of Arabia,Adventure|Drama|History|War,41.286336
Halloween II,Horror,12.929525
Wild,Drama,42.952942
The Last House on the Left,Crime|Thriller|Horror|Drama,19.760382999999997
The Wedding Date,Comedy|Romance,10.194097
Halloween: Resurrection,Horror|Thriller,11.045592999999998
The Princess Bride,Adventure|Family|Fantasy|Comedy|Romance,44.533612
The Great Debaters,Drama,10.84158
Drive,Drama|Action|Thriller|Crime,49.294864000000004
Confessions of a Teenage Drama Queen,Comedy,7.424798
The Object of My Affection,Comedy|Drama|Romance,5.164281
28 Weeks Later,Horror|Thriller|Science Fiction,34.759855
When the Game Stands Tall,Drama,7.297757000000001
Because of Winn-Dixie,Comedy|Drama|Family,3.334804
Love & Basketball,Action|Comedy|Drama|Romance,2.027393
Grosse Pointe Blank,Action|Comedy|Thriller|Romance,13.817269
All About Steve,Comedy,13.237835
Book of Shadows: Blair Witch 2,Mystery|Thriller|Horror,3.890223
The Craft,Drama|Fantasy|Horror|Thriller,19.517239
Match Point,Drama|Thriller|Crime|Romance,30.669913
Ramona and Beezus,Comedy|Family,9.681147
The Remains of the Day,Drama|Romance,15.355589000000002
Boogie Nights,Drama,19.85579
Nowhere to Run,Action|Adventure|Drama|Thriller,11.689337
Flicka,Drama,3.043589
The Hills Have Eyes II,Horror|Thriller,17.141376
Urban Legends: Final Cut,Horror,8.885017
Tuck Everlasting,Fantasy|Drama|Science Fiction|Romance|Family,4.115398
The Marine,Action|Adventure|Drama|Thriller,7.679336
Keanu,Action|Comedy,18.268009
Country Strong,Drama|Romance,7.809701
Disturbing Behavior,Mystery|Horror|Science Fiction,9.378688
The Place Beyond the Pines,Drama|Crime,35.395129
The November Man,Crime|Action|Thriller,45.317278
Eye of the Beholder,Drama|Mystery|Thriller,4.302941000000001
The Hurt Locker,Drama|Thriller|War,47.006161999999996
Firestarter,Fantasy|Drama|Horror|Action|Thriller,11.379652
Killing Them Softly,Crime|Thriller,24.612603
A Most Wanted Man,Thriller,26.708192999999998
Freddy Got Fingered,Comedy,8.710294000000001
VeggieTales: The Pirates Who Don't Do Anything,Adventure|Animation|Comedy|Science Fiction|Family,1.8001189999999998
U2 3D,Music|Documentary,0.33519499999999997
Highlander: Endgame,Action|Fantasy|Science Fiction,11.782725
Idlewild,Crime|Drama|Music,2.711955
One Day,Drama|Romance,16.629173
Whip It,Drama,20.05902
Knockaround Guys,Crime|Thriller,8.113634
Confidence,Action|Comedy|Thriller|Crime,9.874189999999999
The Muse,Fantasy|Comedy,2.857936
De-Lovely,Drama|Music,3.138118
New York Stories,Comedy|Drama|Romance,6.684096
Barney's Great Adventure,Family,0.722911
The Man with the Iron Fists,Action,17.672021
Home Fries,Drama|Comedy|Romance,3.033471
Here On Earth,Romance,3.313257
Brazil,Comedy|Science Fiction,41.089863
Raise Your Voice,Music|Drama|Romance,10.9071
The Big Lebowski,Comedy|Crime,49.230089
Black Snake Moan,Drama,11.429607
Dark Blue,Action|Crime|Drama|Thriller,6.373316
A Mighty Heart,Drama|Thriller,9.717392
Whatever It Takes,Drama|Comedy|Romance,8.074807
Boat Trip,Comedy,7.034752
The Importance of Being Earnest,Comedy|Drama|History|Romance,7.250379
The Love Letter,Comedy|Drama|Fantasy|Romance,0.116873
Hoot,Drama|Family,7.712206
In Bruges,Comedy|Drama|Crime,25.329493
Peeples,Comedy,5.1128089999999995
The Rocker,Comedy|Music,13.832376000000002
Post Grad,Comedy,7.4460690000000005
Promised Land,Drama,13.568302
Whatever Works,Comedy|Romance,21.857387
The In Crowd,Thriller,0.249245
The Three Burials of Melquiades Estrada,Adventure|Crime|Drama|Mystery|Western,12.163832000000001
Jakob the Liar,Comedy|Drama|History,8.962245
Kiss Kiss Bang Bang,Action|Comedy|Crime|Mystery,32.690038
Idle Hands,Thriller|Comedy|Horror,8.583217
Mulholland Drive,Thriller|Drama|Mystery,31.60985
Blood and Chocolate,Drama|Fantasy|Horror|Romance,12.295216
You Will Meet a Tall Dark Stranger,Comedy|Drama|Romance,12.4654
Never Let Me Go,Drama|Romance|Science Fiction,30.983396999999997
The Company,Drama,1.485324
Transsiberian,Thriller|Crime|Mystery,11.428903
The Clan of the Cave Bear,Adventure|Drama,5.484679
Crazy in Alabama,Comedy|Drama,5.770246
Funny Games,Horror|Thriller|Crime,15.175289000000001
Listening,Drama|Thriller|Science Fiction,2.414721
Felicia's Journey,Drama,0.470645
Metropolis,Drama|Science Fiction,32.351527000000004
Banlieue 13,Action|Thriller|Science Fiction,17.493735
Things to Do in Denver When You're Dead,Drama|Crime,6.932221000000001
刺客聶隱娘,Action|Drama|History,8.142166
Buffalo Soldiers,Drama|Comedy|War|Crime|Thriller,6.329672
Возвращение,Thriller|Drama|Mystery,7.744166000000001
Ong Bak 2,Adventure|Action|Thriller,9.029489
Centurion,Adventure|Action|Drama,22.708647
Silent Trigger,Drama|Action|Thriller,2.609057
The Midnight Meat Train,Mystery|Drama|Crime|Thriller|Horror,19.913960999999997
Winnie Mandela,Drama,1.897761
The Son of No One,Drama|Thriller|Crime,7.701186
All The Queen's Men,Action|Comedy|Drama|History,1.833058
The Good Night,Comedy|Drama|Romance|Fantasy|Music,12.185203999999999
Bathory,Drama|Fantasy,2.500218
Khumba,Animation|Adventure|Family,6.459787
Autómata,Thriller|Science Fiction,49.808505
Dungeons & Dragons: Wrath of the Dragon God,Action|Adventure|Fantasy,4.901936
Chiamatemi Francesco - Il Papa della gente,Drama,0.738646
新宿事件,Drama|Action|Thriller|Crime,5.294319000000001
Pandaemonium,Drama|Foreign,0.16536700000000001
Groundhog Day,Romance|Fantasy|Drama|Comedy,52.744331
Magic Mike XXL,Comedy|Drama|Music,29.660992999999998
Romeo + Juliet,Drama|Romance,41.493041999999996
Elle s'appelait Sarah,Drama|War,10.072199000000001
Freedom,Drama,4.3893629999999995
Unforgiven,Western,37.380435
Manderlay,Drama,7.05145
Slumdog Millionaire,Drama|Romance,59.25896899999999
Fatal Attraction,Drama|Romance|Thriller,16.742972
Pretty Woman,Romance|Comedy,45.473484
Crocodile Dundee II,Adventure|Comedy,15.474831
Broken Horses,Thriller|Mystery|Drama|Crime,4.289676
Born on the Fourth of July,Drama|War,25.949277
Cool Runnings,Comedy,22.409117000000002
My Bloody Valentine,Mystery|Horror,13.706357
Stomp the Yard,Drama|Music,6.92205
The Spy Who Loved Me,Adventure|Action|Thriller,27.173470000000002
Urban Legend,Horror|Thriller,12.159009
Good Deeds,Comedy|Drama|Romance,4.448494
White Fang,Action|Adventure|Drama|Family,13.13724
Superstar,Comedy|Family,4.04701
The Iron Lady,History|Drama,23.3784
Jonah: A VeggieTales Movie,Action|Adventure|Animation|Comedy|Family|Fantasy|Romance,1.446172
Poetic Justice,Drama|Romance,3.650857
All About the Benjamins,Action|Adventure|Comedy,5.102258
Vampire in Brooklyn,Comedy|Horror|Romance,6.772614999999999
Exorcist II: The Heretic,Horror|Thriller|Fantasy,11.543363000000001
An American Haunting,Horror|Thriller,7.436315
My Boss's Daughter,Comedy|Romance,14.813614000000001
A Perfect Getaway,Thriller|Mystery|Adventure,20.792603
Our Family Wedding,Comedy,6.733485000000001
Dead Man on Campus,Comedy,7.708227000000001
Tea with Mussolini,Comedy|Drama|War,2.2386459999999997
Thinner,Horror|Thriller,7.866961
"New York, New York",Drama|Music|Romance,3.876242
Crooklyn,Comedy|Drama,1.89218
I Think I Love My Wife,Comedy|Romance,4.536745
Jason X,Horror|Science Fiction,11.220642999999999
Bobby,History|Drama,11.706309
Head Over Heels,Comedy|Romance,4.66723
Fun Size,Comedy,7.487842999999999
Le scaphandre et le papillon,Drama,13.65494
Little Children,Romance|Drama,11.942862
Gossip,Drama|Mystery|Thriller,5.833687
A Walk on the Moon,Drama|Romance,6.370267
Catch a Fire,Action|Drama|Thriller,4.052219
Soul Survivors,Horror|Mystery|Thriller,3.231848
Jefferson in Paris,Drama|Romance,0.900442
Easy Virtue,Comedy|Romance,8.387573
Caravans,Action|Adventure|Drama|Romance,0.633004
Mr. Turner,History|Drama,9.242554
Les herbes folles,Drama|Romance,1.866443
Amen.,Drama|History,5.9305330000000005
剑雨,History|Action,4.930129
The Lucky Ones,Comedy|Drama|History,8.747922
